drug	correlation	p_value	n	p_adjusted	significant_fdr
BRD:BRD-K33586289-003-02-8	-0.0029292888271036065	0.9310090029408769	876	0.9961737006157048	False
BRD:BRD-K38911213-003-01-6	-0.0029218883381275868	0.9454425374748506	551	0.9966407473938491	False
BRD:BRD-K92493880-001-03-0	-0.002906758406329868	0.9455273687899122	555	0.9966407473938491	False
BRD:BRD-K50071428-001-03-3	-0.002894515378001946	0.946149993414871	547	0.9966407473938491	False
BRD:BRD-K76315403-015-02-5	-0.0028780282144877834	0.9470486857687059	535	0.9966407473938491	False
BRD:BRD-K36965586-003-08-8	-0.0028565382380580048	0.9466609185927782	551	0.9966407473938491	False
BRD:BRD-A45499626-001-04-9	-0.002853849294985797	0.9327815069831799	876	0.9962614115166901	False
BRD:BRD-A91386192-001-07-9	-0.002846416000111967	0.9330711332893982	873	0.9962614115166901	False
BRD:BRD-K79856806-001-01-0	-0.0028373447236578397	0.9511339519438365	469	0.9966407473938491	False
BRD:BRD-A51820102-008-28-9	-0.002822529470848246	0.9473910615881452	549	0.9966407473938491	False
BRD:BRD-K91315211-300-05-7	-0.0028179257663449612	0.9473329896881219	552	0.9966407473938491	False
BRD:BRD-K85140930-001-12-7	-0.0027819351239425586	0.948622566848368	539	0.9966407473938491	False
BRD:BRD-K00004599-001-01-9	-0.002777931458696403	0.9344908856688651	878	0.9963237696976484	False
BRD:BRD-K09757388-065-04-0	-0.0027746688268541235	0.9482346456700242	550	0.9966407473938491	False
BRD:BRD-A28467416-002-01-0	-0.0026697442523252396	0.950691846665477	539	0.9966407473938491	False
BRD:BRD-K76792630-001-01-2	-0.002668676723932361	0.9540355227874231	469	0.9974936872857191	False
BRD:BRD-K87948281-001-01-9	-0.0026520239294966935	0.9512014243594854	535	0.9966407473938491	False
BRD:BRD-M55321172-001-03-3	-0.002648702323121654	0.9376032347979782	876	0.9963237696976484	False
BRD:BRD-K00003503-001-01-9	-0.002629144887031996	0.9379923070758996	878	0.9963237696976484	False
BRD:BRD-K47557313-001-02-7	-0.002624620704002066	0.95098575209061	551	0.9966407473938491	False
BRD:BRD-A80213327-305-08-3	-0.002612744925678192	0.9512516964217256	550	0.9966407473938491	False
BRD:BRD-K00003486-003-01-9	-0.002586878642495893	0.939161320746848	873	0.9963237696976484	False
BRD:BRD-K02943813-001-01-9	-0.0025852464659279133	0.952562726041841	532	0.9966407473938491	False
BRD:BRD-K00004608-001-01-9	-0.0025611697064121986	0.9395923818637502	878	0.9965373747039774	False
BRD:BRD-A25234499-001-18-3	-0.0025605618243509827	0.952180591072689	551	0.9966407473938491	False
BRD:BRD-K52394958-001-02-7	-0.0025568872573729566	0.9525107122907744	545	0.9966407473938491	False
BRD:BRD-K49880111-236-09-2	-0.0025455230655909004	0.9525044164568794	550	0.9966407473938491	False
BRD:BRD-A01493904-003-12-1	-0.0025234836659903605	0.952829338471122	552	0.9967202600861066	False
BRD:BRD-K06455935-001-01-3	-0.0025132398918073138	0.9537955848822586	534	0.9974236903358287	False
BRD:BRD-K68336408-001-10-9	-0.002504752408484753	0.953221646895683	551	0.9969770459676043	False
BRD:BRD-K57796080-001-04-9	-0.002490200760018476	0.9413301935225126	876	0.9966051964633916	False
BRD:BRD-K00005329-074-01-9	-0.002485623998373347	0.9413709454712416	878	0.9966051964633916	False
BRD:BRD-K89517477-001-01-4	-0.0024442901229182598	0.9578965475123354	469	0.9979970368742663	False
BRD:BRD-K98453471-001-01-7	-0.0024399299291447693	0.9544724435924189	550	0.9974936872857191	False
BRD:BRD-K31606909-001-03-9	-0.002392437240426069	0.9442124919416938	858	0.9966407473938491	False
BRD:BRD-K68674163-001-01-7	-0.002381126865090029	0.958983580476035	469	0.9979970368742663	False
BRD:BRD-K49555808-001-03-9	-0.0023569279012720327	0.9564632265967624	539	0.9979970368742663	False
BRD:BRD-K48875051-001-01-0	-0.002353120739400241	0.9445544899987657	876	0.9966407473938491	False
BRD:BRD-K87156652-001-12-7	-0.0023284970178225617	0.9569878863705407	539	0.9979970368742663	False
BRD:BRD-K90777969-300-01-2	-0.0023181518596369468	0.9566636062981393	552	0.9979970368742663	False
BRD:BRD-K00010129-001-01-9	-0.0023167576710320494	0.9454099500088612	876	0.9966407473938491	False
BRD:BRD-K13819402-003-10-2	-0.0022896074788135144	0.9570801407296083	555	0.9979970368742663	False
BRD:BRD-K96436774-001-01-8	-0.0022836318917958858	0.9573860048514937	550	0.9979970368742663	False
BRD:BRD-K84459715-001-01-6	-0.0022611399580904673	0.9583868171964353	535	0.9979970368742663	False
BRD:BRD-A07932845-050-15-8	-0.0022360757817505065	0.9581206039317022	554	0.9979970368742663	False
BRD:BRD-A04327189-001-15-1	-0.0022321614312460995	0.958307606481106	551	0.9979970368742663	False
BRD:BRD-K28492574-001-01-6	-0.0022177428032395287	0.9585766759328964	551	0.9979970368742663	False
BRD:BRD-A18056626-003-22-3	-0.0022116496853934004	0.9587280228848468	550	0.9979970368742663	False
BRD:BRD-K38687824-001-02-5	-0.0022038600277867184	0.9588732583519733	550	0.9979970368742663	False
BRD:BRD-A49765801-001-04-1	-0.002199062405484424	0.9591503589898673	545	0.9979970368742663	False
BRD:BRD-K00091266-001-01-9	-0.002184840315797726	0.9490464071224923	858	0.9966407473938491	False
BRD:BRD-K71106091-001-06-1	-0.0021839741011333903	0.9593557473048842	547	0.9979970368742663	False
BRD:BRD-K01095011-001-15-9	-0.002172318741623043	0.9598703050529541	539	0.9979970368742663	False
BRD:BRD-K00077076-019-02-9	-0.002158869326874239	0.9496512796370473	858	0.9966407473938491	False
BRD:BRD-K64114733-066-03-9	-0.002120022485707504	0.9499822234998694	878	0.9966407473938491	False
BRD:BRD-A88787317-001-01-0	-0.002119865949653184	0.9634806383476715	469	0.9991486687649705	False
BRD:BRD-M58433298-001-02-4	-0.0020966156194284465	0.9505902123318319	876	0.9966407473938491	False
BRD:BRD-K00003175-001-01-9	-0.0020563150254707327	0.951621964477483	873	0.9966407473938491	False
BRD:BRD-A88548664-004-02-7	-0.0020468969855036317	0.9617304089712645	552	0.9987992470044181	False
BRD:BRD-K01377300-001-01-1	-0.0020444879338991483	0.9616712936180846	555	0.9987992470044181	False
BRD:BRD-K18613660-001-05-5	-0.0019890859137380737	0.9629459823242453	548	0.9991486687649705	False
BRD:BRD-A94323479-001-02-8	-0.001986156220891176	0.9627640542321189	555	0.9991486687649705	False
BRD:BRD-K14395568-001-16-3	-0.0019429722254686553	0.963837592911879	547	0.9991486687649705	False
BRD:BRD-K55773932-001-02-0	-0.0019412781647453784	0.9637367229177473	551	0.9991486687649705	False
BRD:BRD-A51964809-003-12-6	-0.0019401085629691189	0.9636267401423427	555	0.9991486687649705	False
BRD:BRD-K00003122-001-01-9	-0.0019241993584394657	0.9545970515438296	878	0.9974936872857191	False
BRD:BRD-K67537649-001-04-5	-0.001869497438042772	0.9653963388282242	541	0.9991486687649705	False
BRD:BRD-A74980173-001-11-9	-0.0018660788615230124	0.9650770882859849	553	0.9991486687649705	False
BRD:BRD-K00004645-001-01-9	-0.001825835690708992	0.9569157031685073	878	0.9979970368742663	False
BRD:BRD-K98521173-001-19-4	-0.0018124947792765884	0.9660177561962207	555	0.9992779653522758	False
BRD:BRD-K00004671-001-01-9	-0.001803126323162571	0.9575726241506055	873	0.9979970368742663	False
BRD:BRD-K58811567-001-01-9	-0.00180047625500939	0.9689466070662122	470	0.999381730199632	False
BRD:BRD-K40331046-305-01-5	-0.0017939778564129945	0.9664561092572014	552	0.999381730199632	False
BRD:BRD-K23228615-001-02-8	-0.001792385973443718	0.9666998820067234	545	0.999381730199632	False
BRD:BRD-K48722258-300-10-2	-0.0017563542258178474	0.9675497770410248	539	0.999381730199632	False
BRD:BRD-K48892307-001-04-1	-0.0017461620223170936	0.9677379844907046	539	0.999381730199632	False
BRD:BRD-K31313613-003-04-2	-0.0017302055694248728	0.9677067598443292	550	0.999381730199632	False
BRD:BRD-K71350836-001-02-4	-0.0017100355175322815	0.9681705374584748	547	0.999381730199632	False
BRD:BRD-K83186168-001-01-8	-0.0016650678627953537	0.9693216104481237	536	0.999381730199632	False
BRD:BRD-A64011898-001-01-0	-0.0016560414860999036	0.9694022113600763	539	0.999381730199632	False
BRD:BRD-A20119038-003-07-8	-0.0015845822480555158	0.9704234321208227	550	0.9995054571427604	False
BRD:BRD-K29713308-077-04-1	-0.0015809195141718924	0.970572685397009	547	0.9995054571427604	False
BRD:BRD-K57243773-001-01-6	-0.0015678962483292311	0.963039849316809	876	0.9991486687649705	False
BRD:BRD-K13769342-001-01-5	-0.0015605547859935823	0.9713002975532139	534	0.9995054571427604	False
BRD:BRD-K40621224-001-06-7	-0.0015201968393793533	0.9715987927630706	551	0.9995054571427604	False
BRD:BRD-K45462423-001-03-7	-0.0014816446314064374	0.9724198342746889	547	0.9995054571427604	False
BRD:BRD-K00003442-001-01-9	-0.0014772707679124243	0.9652345914634071	873	0.9991486687649705	False
BRD:BRD-K75080769-001-01-6	-0.0014673479286626313	0.9724860128701854	555	0.9995054571427604	False
BRD:BRD-K96799727-001-06-6	-0.0014619484516115147	0.9726865907750197	551	0.9995054571427604	False
BRD:BRD-A93000692-001-08-1	-0.001438785453774258	0.973045794058482	554	0.9995054571427604	False
BRD:BRD-K76890464-001-02-3	-0.00140084631470959	0.973923310000071	547	0.9997803381407184	False
BRD:BRD-K99308908-001-02-9	-0.0013941383320988084	0.9670958181661287	878	0.999381730199632	False
BRD:BRD-K59339270-001-02-6	-0.0013727958018013339	0.9742583087250297	555	0.9997803381407184	False
BRD:BRD-K49371609-003-03-8	-0.0013494492003679475	0.9748797436164297	547	0.9997803381407184	False
BRD:BRD-K00004673-001-01-9	-0.0013339641633393947	0.9685152844795879	878	0.999381730199632	False
BRD:BRD-K64452997-001-02-9	-0.0012926897187690012	0.9694889774469713	878	0.999381730199632	False
BRD:BRD-K34798115-001-02-9	-0.001291448648700304	0.9695182558669073	878	0.999381730199632	False
BRD:BRD-K00003535-001-01-9	-0.0012778472402431447	0.9699253401192833	873	0.999381730199632	False
BRD:BRD-K00003360-001-01-9	-0.001259393581783091	0.9702744897249295	878	0.9995054571427604	False
BRD:BRD-K46692793-004-01-8	-0.0012584285654981826	0.9766166579392607	545	0.9997803381407184	False
BRD:BRD-K07283971-001-01-3	-0.0012348410468073674	0.9769493587422283	550	0.9997803381407184	False
BRD:BRD-K00071586-001-01-9	-0.0011982847102243212	0.9720410168793134	858	0.9995054571427604	False
BRD:BRD-K57155378-001-01-1	-0.001187462874642852	0.978139212108916	535	0.9997803381407184	False
BRD:BRD-A70083328-001-23-5	-0.0011849914840371541	0.9779605845832093	546	0.9997803381407184	False
BRD:BRD-K64400208-001-08-3	-0.0011848848562870844	0.9777809006971632	555	0.9997803381407184	False
BRD:BRD-K41713976-300-02-6	-0.0011576448478462112	0.9784492807891597	547	0.9997803381407184	False
BRD:BRD-K00003172-001-01-9	-0.0011525334417221938	0.9728734555261477	873	0.9995054571427604	False
BRD:BRD-K92611362-003-03-9	-0.001150676005864147	0.9728705465660641	876	0.9995054571427604	False
BRD:BRD-M00184283-001-01-1	-0.0011431053163461454	0.9730181478105316	878	0.9995054571427604	False
BRD:BRD-K00004695-001-01-9	-0.001122701976156038	0.9735753225674227	873	0.9997803381407184	False
BRD:BRD-K02404261-001-16-7	-0.00107897576821441	0.9798582177107199	550	0.9997803381407184	False
BRD:BRD-A08545410-003-07-8	-0.001073693472219568	0.98047594472255	522	0.9997803381407184	False
BRD:BRD-K00003281-001-01-9	-0.001071867894402915	0.9746990541204732	878	0.9997803381407184	False
BRD:BRD-K00003170-001-01-9	-0.0010634719078856285	0.9749689323804676	873	0.9997803381407184	False
BRD:BRD-K78126613-001-28-5	-0.001058183602400936	0.9801562995713683	555	0.9997803381407184	False
BRD:BRD-A41387824-001-06-0	-0.00104335407801458	0.9754000307066656	876	0.9997803381407184	False
BRD:BRD-K33453211-003-11-5	-0.0010347236276039458	0.9806312927512845	553	0.9997803381407184	False
BRD:BRD-K89048337-001-06-9	-0.0010162111337734174	0.9810816847965896	547	0.9997803381407184	False
BRD:BRD-K49671696-045-08-5	-0.001002754665733619	0.9813664611644645	545	0.9997803381407184	False
BRD:BRD-A28329383-001-02-1	-0.0009988343633041317	0.9814051208767156	547	0.9997803381407184	False
BRD:BRD-K23952234-236-03-4	-0.0009970490988328719	0.9764645865723371	878	0.9997803381407184	False
BRD:BRD-K06496777-003-02-9	-0.0009767330808864055	0.9769703553101485	876	0.9997803381407184	False
BRD:BRD-K08310154-001-03-8	-0.000951396513120048	0.9822881030924486	547	0.9997803381407184	False
BRD:BRD-K51575138-001-13-2	-0.0009318333215172422	0.9825252931716454	555	0.9997803381407184	False
BRD:BRD-K82236108-001-04-9	-0.0009213575030666484	0.9827843654517906	551	0.9997803381407184	False
BRD:BRD-A09554849-236-07-6	-0.0009130849117758164	0.9829544730484752	550	0.9997803381407184	False
BRD:BRD-K00003332-001-01-9	-0.0009031887424945289	0.9786796129689399	878	0.9997803381407184	False
BRD:BRD-K80060353-303-03-9	-0.0008615954571203662	0.984332182452746	522	0.9997803381407184	False
BRD:BRD-K54529596-001-26-3	-0.0008596550218191405	0.9843674640949929	522	0.9997803381407184	False
BRD:BRD-K93468883-001-02-0	-0.0008579184072002812	0.9839112270160484	555	0.9997803381407184	False
BRD:BRD-A57833392-001-01-7	-0.0008427367079070462	0.9843107171202	547	0.9997803381407184	False
BRD:BRD-K00003212-001-01-9	-0.0008293273438346241	0.980422796830876	878	0.9997803381407184	False
BRD:BRD-K29812331-011-01-7	-0.0008265561859812492	0.9847966965478219	534	0.9997803381407184	False
BRD:BRD-K08231299-001-08-1	-0.0007975207656567188	0.9852618697931781	539	0.9997803381407184	False
BRD:BRD-K28863208-001-02-0	-0.0007882601658873024	0.9853247923695353	547	0.9997803381407184	False
BRD:BRD-K19456237-001-27-6	-0.0007840809426098794	0.9854025891800943	547	0.9997803381407184	False
BRD:BRD-K56851771-001-06-8	-0.0007760072412204603	0.985473511072933	553	0.9997803381407184	False
BRD:BRD-K87461578-001-02-9	-0.0007611216787734972	0.9820325842496315	878	0.9997803381407184	False
BRD:BRD-K77817104-001-02-9	-0.0007460692717974388	0.9823878606331994	878	0.9997803381407184	False
BRD:BRD-K91301684-003-05-5	-0.0007454666572137938	0.9860198332430931	555	0.9997803381407184	False
BRD:BRD-K09132007-001-07-5	-0.0007121820833445908	0.9869249065851757	532	0.9997803381407184	False
BRD:BRD-K59469039-001-08-0	-0.0006949967394608072	0.9869662377453435	555	0.9997803381407184	False
BRD:BRD-K00004683-001-01-9	-0.0006932659452429923	0.9836809782187139	873	0.9997803381407184	False
BRD:BRD-A22152765-003-10-0	-0.0006596888554138637	0.987628336966573	555	0.9997803381407184	False
BRD:BRD-A12633378-001-07-0	-0.00064966260583917	0.9888045984672735	469	0.9997803381407184	False
BRD:BRD-K00076940-046-02-9	-0.0006017119061376922	0.9859584086216558	858	0.9997803381407184	False
BRD:BRD-K00091113-001-01-9	-0.0005862281051335649	0.9863197038770504	858	0.9997803381407184	False
BRD:BRD-K55487946-001-01-3	-0.0005778514547853921	0.990031359335341	470	0.9997803381407184	False
BRD:BRD-K64748124-300-06-9	-0.0005754753260687769	0.9864145530941947	878	0.9997803381407184	False
BRD:BRD-K34663752-001-09-1	-0.0005743061483612261	0.9892685384309093	551	0.9997803381407184	False
BRD:BRD-K72226571-003-02-9	-0.0005242208471773771	0.987638576236372	876	0.9997803381407184	False
BRD:BRD-K75282704-001-02-4	-0.0005221595022553042	0.9902517956594329	550	0.9997803381407184	False
BRD:BRD-K84544951-236-01-0	-0.0005117599190316329	0.9904285027144357	552	0.9997803381407184	False
BRD:BRD-K26325692-003-01-3	-0.0004985740050259191	0.9907176282724259	547	0.9997803381407184	False
BRD:BRD-K00004666-001-01-9	-0.0004728666047239911	0.9888686185749951	873	0.9997803381407184	False
BRD:BRD-A92439610-001-05-7	-0.00046371683626332365	0.9913191324089726	553	0.9997803381407184	False
BRD:BRD-K82103381-003-09-4	-0.00046337147612770954	0.9914685861995213	535	0.9997803381407184	False
BRD:BRD-K73771095-001-02-5	-0.0004482827379592721	0.9918477513197231	522	0.9997803381407184	False
BRD:BRD-K73738482-001-01-7	-0.00043156438681710905	0.9898116938000914	878	0.9997803381407184	False
BRD:BRD-K70601687-001-01-3	-0.00043031987925352646	0.9920845411105579	534	0.9997803381407184	False
BRD:BRD-K00003337-019-01-9	-0.0004299332661553924	0.9898501989702763	878	0.9997803381407184	False
BRD:BRD-A67363467-001-01-3	-0.0004105922673953781	0.9923205860411239	552	0.9997803381407184	False
BRD:BRD-K19284129-001-02-6	-0.0004074963061930274	0.9925184691563005	532	0.9997803381407184	False
BRD:BRD-K24227647-364-01-5	-0.0003964465108555773	0.9926325284007474	545	0.9997803381407184	False
BRD:BRD-K04552268-001-02-4	-0.00036111202099757626	0.9933700522974269	532	0.9997803381407184	False
BRD:BRD-K04032780-001-01-8	-0.00034140729599605444	0.9941165118231765	469	0.9997803381407184	False
BRD:BRD-K00003223-003-01-9	-0.00034021217350326666	0.9919912072679629	873	0.9997803381407184	False
BRD:BRD-K54770957-001-04-3	-0.00033971457232211344	0.993721806071648	539	0.9997803381407184	False
BRD:BRD-K00004677-001-01-9	-0.00032019226614024777	0.9924624731153108	873	0.9997803381407184	False
BRD:BRD-A02990301-003-06-6	-0.00031645484027144794	0.9940920066367573	550	0.9997803381407184	False
BRD:BRD-K00003533-001-01-9	-0.0003040681245343568	0.9928420350925062	873	0.9997803381407184	False
BRD:BRD-K81101512-234-01-9	-0.0002831760791825552	0.994737483758859	545	0.9997803381407184	False
BRD:BRD-K00003242-001-01-9	-0.000277724887015862	0.9934434090275921	878	0.9997803381407184	False
BRD:BRD-K79092138-001-11-0	-0.0002558308513357359	0.9953029676076913	532	0.9997803381407184	False
BRD:BRD-A43435802-001-02-0	-0.00023325665743139705	0.995625401804087	555	0.9997803381407184	False
BRD:BRD-K78118466-001-03-3	-0.00023058926261274127	0.9956754268112021	555	0.9997803381407184	False
BRD:BRD-K00091274-001-01-9	-0.00021161511347788026	0.9950615118155929	858	0.9997803381407184	False
BRD:BRD-K27938825-001-02-4	-0.0002031201016984607	0.9962009477331876	552	0.9997803381407184	False
BRD:BRD-K12979078-001-02-9	-0.00020081229601788534	0.9952727099458689	873	0.9997803381407184	False
BRD:BRD-K56515112-001-21-6	-0.00018287663760871938	0.99658579872491	550	0.9997803381407184	False
BRD:BRD-K51471001-303-04-7	-0.00018153959359473173	0.9966200586940631	547	0.9997803381407184	False
BRD:BRD-K25521961-001-06-9	-0.00018102779909192495	0.9957262277944886	878	0.9997803381407184	False
BRD:BRD-K00003424-001-01-9	-0.00017787193520295158	0.9958007319204857	878	0.9997803381407184	False
BRD:BRD-K00004672-001-01-9	-0.00017576211608616603	0.9958505408790789	878	0.9997803381407184	False
BRD:BRD-K89000287-001-01-1	-0.00016785374041645878	0.9971073486907208	469	0.9997803381407184	False
BRD:BRD-K59875992-001-01-8	-0.00015765707270265353	0.9970432217233192	555	0.9997803381407184	False
BRD:BRD-A56858165-001-04-4	-0.00014897720172778932	0.9972186787801275	550	0.9997803381407184	False
BRD:BRD-K69636617-001-01-7	-0.00014521010405287434	0.9973264027278097	535	0.9997803381407184	False
BRD:BRD-K40227168-001-12-9	-0.00013602376852509616	0.9974861514749706	539	0.9997803381407184	False
BRD:BRD-K00004588-001-01-9	-0.00011223773290096105	0.9973578189196634	873	0.9997803381407184	False
BRD:BRD-A36013532-001-01-3	-0.00010778007432490811	0.9981406160399517	470	0.9997803381407184	False
BRD:BRD-K87202646-001-32-6	-9.430446448262541e-05	0.9982345691453656	553	0.9997803381407184	False
BRD:BRD-A41995253-001-04-5	-9.293494283527307e-05	0.9982649543388494	550	0.9997803381407184	False
BRD:BRD-K74603273-003-01-1	-6.412233206620688e-05	0.9988083487502422	545	0.9997803381407184	False
BRD:BRD-K08288352-001-03-6	-3.5787661916180234e-05	0.9993386089780643	539	0.9997803381407184	False
BRD:BRD-K00010386-001-01-9	-3.2063931703417686e-05	0.9992430191692585	878	0.9997803381407184	False
BRD:BRD-K97564742-050-32-7	-2.2602661358083012e-05	0.9995760976252739	555	0.9998706103234546	False
BRD:BRD-K64880136-001-02-6	1.3958731011763724e-06	0.9999759446351343	469	0.9999759446351343	False
BRD:BRD-K92988025-001-01-9	7.972658085471197e-06	0.9998550106593048	522	0.9999759446351343	False
BRD:BRD-A14757586-001-04-9	3.061495446806517e-05	0.9992780533418215	876	0.9997803381407184	False
BRD:BRD-K00004589-001-01-9	3.328727219970512e-05	0.999214137963414	878	0.9997803381407184	False
BRD:BRD-K00004680-001-01-9	4.6318507921027766e-05	0.9989064904072731	878	0.9997803381407184	False
BRD:BRD-A51713165-003-02-6	4.730194149142236e-05	0.9991152860451586	552	0.9997803381407184	False
BRD:BRD-K59753853-001-02-3	5.4381260021307525e-05	0.9990618329849207	470	0.9997803381407184	False
BRD:BRD-K44091963-001-04-9	6.142410361431605e-05	0.9985498705891471	878	0.9997803381407184	False
BRD:BRD-K73235735-001-02-7	6.165106196862311e-05	0.998937555031231	469	0.9997803381407184	False
BRD:BRD-K37385792-003-02-1	6.732899487317758e-05	0.998759178456311	536	0.9997803381407184	False
BRD:BRD-M98279124-300-01-1	0.00010555707321647044	0.9980293063669606	550	0.9997803381407184	False
BRD:BRD-K00003478-001-01-9	0.00012369056278881423	0.9970882097448602	873	0.9997803381407184	False
BRD:BRD-A33711280-003-03-1	0.0001283647676817678	0.9975969434162643	553	0.9997803381407184	False
BRD:BRD-A00842753-001-01-9	0.00015820294068335394	0.99708991694725	534	0.9997803381407184	False
BRD:BRD-K14991967-001-02-6	0.00016702229168368292	0.9968903433679821	547	0.9997803381407184	False
BRD:BRD-K68402494-003-03-5	0.00016721304419560555	0.9968753777994085	551	0.9997803381407184	False
BRD:BRD-K21528677-001-02-8	0.00018556467152374496	0.9966253639305145	522	0.9997803381407184	False
BRD:BRD-K06221026-001-06-8	0.00020556812159982382	0.9961516647313282	553	0.9997803381407184	False
BRD:BRD-K00003330-001-01-9	0.0002090759826444861	0.9950640636201198	878	0.9997803381407184	False
BRD:BRD-K03391209-001-02-0	0.00022146304672350812	0.9947776048862643	876	0.9997803381407184	False
BRD:BRD-K90737788-001-02-9	0.00023624391103811918	0.9944290577960768	876	0.9997803381407184	False
BRD:BRD-K27135764-001-08-7	0.000297311410350015	0.9944646230882406	547	0.9997803381407184	False
BRD:BRD-K72063794-003-02-9	0.0003447975775805706	0.9918692940673728	876	0.9997803381407184	False
BRD:BRD-K36137799-001-06-9	0.0003483103162113707	0.9918005788929799	873	0.9997803381407184	False
BRD:BRD-K60783397-001-12-9	0.00035545479496683005	0.9916179942562658	876	0.9997803381407184	False
BRD:BRD-K83030136-001-02-9	0.00036623091248639617	0.99135401085052	878	0.9997803381407184	False
BRD:BRD-K48300629-001-14-5	0.0003826583562147513	0.9928887574360536	545	0.9997803381407184	False
BRD:BRD-A49838158-001-01-1	0.00039644308365857856	0.9925987197687	550	0.9997803381407184	False
BRD:BRD-K80403280-001-02-1	0.00039661911533074763	0.9931577438467809	470	0.9997803381407184	False
BRD:BRD-K22009844-001-12-5	0.00042713414398737613	0.991989432127954	555	0.9997803381407184	False
BRD:BRD-K00003177-001-01-9	0.0004595948407972602	0.9891499945981731	878	0.9997803381407184	False
BRD:BRD-K72827473-001-01-0	0.0004742897220480575	0.9911212140280551	553	0.9997803381407184	False
BRD:BRD-K01244426-236-12-1	0.000502829611157242	0.9906126487896099	550	0.9997803381407184	False
BRD:BRD-K00003303-001-01-9	0.0005055321629114738	0.9880655943251224	878	0.9997803381407184	False
BRD:BRD-K00003201-001-01-9	0.0005217724512389997	0.9876822298816175	878	0.9997803381407184	False
BRD:BRD-K72420232-001-12-3	0.0005284884453274743	0.9901607133266426	547	0.9997803381407184	False
BRD:BRD-A10967948-003-06-3	0.0005312674314654254	0.9902461618070534	532	0.9997803381407184	False
BRD:BRD-K88405679-003-03-1	0.0005386043349805213	0.9899448027680854	550	0.9997803381407184	False
BRD:BRD-K72339976-065-03-9	0.0005630215209882756	0.989761270993933	522	0.9997803381407184	False
BRD:BRD-K60659193-001-02-8	0.0005643980239089799	0.9902738542502132	469	0.9997803381407184	False
BRD:BRD-K16183658-001-01-4	0.000577504709237966	0.9900373408079423	470	0.9997803381407184	False
BRD:BRD-K07736136-001-04-6	0.0005890064806742557	0.9892887537541947	522	0.9997803381407184	False
BRD:BRD-K00003422-003-01-9	0.0005890542112398179	0.9861337851468995	873	0.9997803381407184	False
BRD:BRD-K56807945-001-01-2	0.0005954946468957324	0.9890361219661851	535	0.9997803381407184	False
BRD:BRD-K33622447-066-01-9	0.0006156252017531904	0.9884965038243574	551	0.9997803381407184	False
BRD:BRD-K72166146-066-05-4	0.0006363417337676401	0.9881528581909174	547	0.9997803381407184	False
BRD:BRD-K45044657-001-01-4	0.000651357701825517	0.9846409509814573	876	0.9997803381407184	False
BRD:BRD-K15519488-050-01-3	0.000655021304423452	0.9877492576273593	552	0.9997803381407184	False
BRD:BRD-K15241725-001-02-9	0.000664034540256541	0.9843241554560918	878	0.9997803381407184	False
BRD:BRD-A47364545-003-02-6	0.0006865166673585455	0.9872422920784887	545	0.9997803381407184	False
BRD:BRD-K57275767-001-03-2	0.0006954374173045358	0.9870527319133927	547	0.9997803381407184	False
BRD:BRD-K93317811-003-02-2	0.0007089872126391658	0.9877823552171578	469	0.9997803381407184	False
BRD:BRD-A09368919-001-01-7	0.0007324999689373781	0.987363683181114	470	0.9997803381407184	False
BRD:BRD-K99174507-003-02-0	0.0007342235421072873	0.9863307019504146	547	0.9997803381407184	False
BRD:BRD-K48684885-001-04-2	0.0007357632559463381	0.986302039361762	547	0.9997803381407184	False
BRD:BRD-K45275534-001-01-3	0.0007627345289345652	0.9856960330806576	555	0.9997803381407184	False
BRD:BRD-K15382985-001-01-7	0.0008298705558667132	0.9804323603795783	876	0.9997803381407184	False
BRD:BRD-K35007173-001-07-5	0.0008322311508768323	0.9844636566791158	550	0.9997803381407184	False
BRD:BRD-A43930669-003-02-8	0.0008348457350272231	0.9844006283173249	551	0.9997803381407184	False
BRD:BRD-K33963447-001-03-9	0.0008561486329866174	0.979847564063778	873	0.9997803381407184	False
BRD:BRD-K33245965-001-03-4	0.0008854242291645447	0.9837140491626566	534	0.9997803381407184	False
BRD:BRD-K76812510-236-14-8	0.0009184690107517955	0.9829324375795467	545	0.9997803381407184	False
BRD:BRD-K02113016-001-15-4	0.0009340201433048971	0.9825955853212878	548	0.9997803381407184	False
BRD:BRD-K00003448-001-01-9	0.0009443264051467971	0.9777725045530958	873	0.9997803381407184	False
BRD:BRD-K56156805-001-09-6	0.0009757693772563659	0.9819683556070873	539	0.9997803381407184	False
BRD:BRD-K03886848-001-01-8	0.000993698209647389	0.9765436617548531	878	0.9997803381407184	False
BRD:BRD-K00004647-001-01-9	0.0010099592365828563	0.97622808466905	873	0.9997803381407184	False
BRD:BRD-K00003115-001-01-9	0.0010174203775319194	0.9759838646661431	878	0.9997803381407184	False
BRD:BRD-K13926615-003-03-3	0.0010463909095184579	0.980377398577858	555	0.9997803381407184	False
BRD:BRD-K00003466-001-01-9	0.001076024930880819	0.9746735688539452	873	0.9997803381407184	False
BRD:BRD-K20290250-001-01-3	0.0010892898518973316	0.9796657209118542	550	0.9997803381407184	False
BRD:BRD-K18673820-001-15-5	0.0010908521689175325	0.9795808608976968	553	0.9997803381407184	False
BRD:BRD-K24723746-036-02-5	0.001106960834431008	0.979335921454821	550	0.9997803381407184	False
BRD:BRD-K48424871-001-04-9	0.0011372545574508577	0.9731561969323695	878	0.9995054571427604	False
