drug,correlation,p_value,n,significance
BRD:BRD-K00004599-001-01-9,-0.02713710515034416,0.4219148105248833,878,NS
BRD:BRD-K30421593-050-04-9,-0.027129839477329953,0.5247248801279545,552,NS
BRD:BRD-K63923597-001-10-0,-0.027128731368179445,0.5266339314356043,547,NS
BRD:BRD-K63979671-001-11-9,-0.02712586460143624,0.42210716351803335,878,NS
BRD:BRD-K85804405-003-01-3,-0.027095476114325563,0.4226274408869533,878,NS
BRD:BRD-K19352500-070-12-4,-0.027094917518885864,0.5260136794789254,550,NS
BRD:BRD-K50388907-001-30-4,-0.027090972892848397,0.5329551116388453,532,NS
BRD:BRD-K11792081-001-01-4,-0.027076864966357955,0.5320108196380332,535,NS
BRD:BRD-K69211575-001-02-9,-0.02707188489491171,0.4235617963211306,876,NS
BRD:BRD-K67966701-001-11-6,-0.02706651664995347,0.5253168620795925,553,NS
BRD:BRD-K96798615-001-02-9,-0.02706465512432304,0.4236856498476693,876,NS
BRD:BRD-K74501079-001-18-1,-0.027063256495258658,0.5283917309170206,545,NS
BRD:BRD-K02123250-001-06-7,-0.027058921321202658,0.5280780303639347,546,NS
BRD:BRD-K29950728-048-17-4,-0.02701222635435795,0.5284115784716454,547,NS
BRD:BRD-K76594255-001-01-6,-0.02700999003301772,0.5334095533131823,534,NS
BRD:BRD-K37720887-001-07-8,-0.026986295071148244,0.5276745197313095,550,NS
BRD:BRD-K00003129-001-01-9,-0.026965553807705357,0.4248560490126823,878,NS
BRD:BRD-K89210380-001-13-7,-0.026958598740226176,0.5326544762483598,538,NS
BRD:BRD-K18602506-001-09-9,-0.02694651531751858,0.4257125032409572,876,NS
BRD:BRD-K16484091-001-01-1,-0.026911556909219425,0.5269429984884161,555,NS
BRD:BRD-M08274809-001-01-7,-0.026901271539750225,0.5404862218438166,520,NS
BRD:BRD-K69907333-001-10-6,-0.026882579746301583,0.5399866045367914,522,NS
BRD:BRD-K00003119-066-01-9,-0.026860417443314275,0.42666450143547735,878,NS
BRD:BRD-K30185465-001-03-0,-0.026857296403183992,0.5617897798597286,469,NS
BRD:BRD-K11244467-001-08-5,-0.026856945510037474,0.5277822286312169,555,NS
BRD:BRD-K16508793-001-05-9,-0.026829868501684426,0.5289461083925995,553,NS
BRD:BRD-A00092689-236-04-9,-0.026821145740125448,0.42786955978120556,876,NS
BRD:BRD-K34098590-001-02-1,-0.026805532775682036,0.5625443006572822,469,NS
BRD:BRD-K34068325-066-03-7,-0.02679294904245965,0.5363220994432415,535,NS
BRD:BRD-K00090646-001-01-9,-0.026791563881855024,0.43317779490541286,858,NS
BRD:BRD-K00003464-001-01-9,-0.026789575911989744,0.4292078334185228,873,NS
BRD:BRD-A08772153-001-02-4,-0.026789344258441074,0.5363769508042264,535,NS
BRD:BRD-K61192372-001-08-9,-0.026785027587091576,0.5300093181517281,552,NS
BRD:BRD-K44408410-001-17-6,-0.026759234626154083,0.5292854754694732,555,NS
BRD:BRD-K81473043-001-14-6,-0.02675754821950086,0.5418737830716351,522,NS
BRD:BRD-K50699835-001-01-2,-0.026713334764621906,0.563471901325686,470,NS
BRD:BRD-K30331124-001-04-9,-0.0266963120012022,0.430816750538792,873,NS
BRD:BRD-K00074843-001-02-9,-0.026686084049738563,0.43499158203812144,858,NS
BRD:BRD-K47029922-003-10-9,-0.02666637729822453,0.5337064744537033,547,NS
BRD:BRD-K00005344-001-01-9,-0.026641723167637386,0.4304405848481054,878,NS
BRD:BRD-K59983611-001-21-9,-0.026572941271540737,0.5726792167918254,453,NS
BRD:BRD-K00073937-001-02-9,-0.02656403750047413,0.43709569460362624,858,NS
BRD:BRD-K87028197-001-01-3,-0.026554124827387074,0.535430771022129,547,NS
BRD:BRD-A50157456-065-20-6,-0.0265342325855886,0.5361114203874668,546,NS
BRD:BRD-A92262698-001-02-5,-0.026487639509059763,0.540977724730924,535,NS
BRD:BRD-K74990253-001-02-8,-0.02644630709716547,0.5341143244047253,555,NS
BRD:BRD-A17407635-001-04-0,-0.026441945676256243,0.5371567337004058,547,NS
BRD:BRD-K97061094-001-21-4,-0.02644172128999447,0.5521095527408302,508,NS
BRD:BRD-K00003569-003-01-9,-0.026410228140680503,0.4344587094150953,878,NS
BRD:BRD-K59424860-001-01-4,-0.02637971154825756,0.5369979593141531,550,NS
BRD:BRD-K00084842-001-01-9,-0.02637861185900139,0.44030364722858056,858,NS
BRD:BRD-K31111078-001-04-2,-0.026359096920348945,0.5391802080850443,545,NS
BRD:BRD-K72748448-001-01-0,-0.02634303348815893,0.5693073720026584,469,NS
BRD:BRD-K26501486-001-02-9,-0.026321631071947373,0.4365268294786562,876,NS
BRD:BRD-M92352362-002-02-3,-0.026310910633210022,0.5486418439328224,522,NS
BRD:BRD-K86727142-001-12-4,-0.026265151029576918,0.5395105437441723,548,NS
BRD:BRD-K34888156-213-01-4,-0.02626216575562043,0.539928589519334,547,NS
BRD:BRD-A66920069-001-01-3,-0.026260572184266442,0.5369908926242862,555,NS
BRD:BRD-A35623999-001-05-7,-0.026242527022628775,0.5391179356814837,550,NS
BRD:BRD-A72401848-001-02-2,-0.0262208854916847,0.5450618380841014,535,NS
BRD:BRD-A73679382-236-01-8,-0.02619651401712429,0.5454357350042224,535,NS
BRD:BRD-K21586122-001-01-9,-0.026185443398711403,0.5459830596179557,534,NS
BRD:BRD-K93441486-067-12-8,-0.026158509235152613,0.538574892006033,555,NS
BRD:BRD-K00004610-001-01-9,-0.026149281559472146,0.4403237586632176,873,NS
BRD:BRD-K70792160-003-04-6,-0.026139697082221035,0.5388671082373073,555,NS
BRD:BRD-A71407503-001-01-8,-0.026121098640080744,0.5421085564220292,547,NS
BRD:BRD-K52989797-003-26-4,-0.026110285544615332,0.5393241274645656,555,NS
BRD:BRD-K35936936-001-01-6,-0.026102947019303043,0.5724222662272712,470,NS
BRD:BRD-K00003351-003-01-9,-0.02607669942450428,0.44028572120595716,878,NS
BRD:BRD-A91444184-300-01-9,-0.026032417979408844,0.5479565265195406,535,NS
BRD:BRD-K91644281-311-02-9,-0.026026204219071026,0.4424791915276712,873,NS
BRD:BRD-K29458283-001-29-9,-0.026021383839075558,0.5436521259692163,547,NS
BRD:BRD-K80343549-001-02-6,-0.025970497522465497,0.5500370447318498,532,NS
BRD:BRD-A55962179-001-22-1,-0.02594891295123161,0.5425674098750595,553,NS
BRD:BRD-K54187111-001-08-4,-0.02594104679144594,0.5542778455539117,522,NS
BRD:BRD-K88061624-001-21-4,-0.025936543347480513,0.5551101004908946,520,NS
BRD:BRD-K37270826-001-27-6,-0.025933638060613634,0.550980074368718,531,NS
BRD:BRD-K06335600-003-20-7,-0.025926973763098837,0.5440101477039236,550,NS
BRD:BRD-K92995792-003-03-9,-0.025926528572097995,0.44344528810870304,876,NS
BRD:BRD-K92093830-003-30-8,-0.025914329406154443,0.5434722054735704,552,NS
BRD:BRD-K10878147-001-02-2,-0.02590555393284608,0.543608752504565,552,NS
BRD:BRD-K45216060-001-10-0,-0.025895670879753474,0.5444966528352052,550,NS
BRD:BRD-A11815689-001-01-1,-0.025877855644301152,0.544773631029118,550,NS
BRD:BRD-K41713976-300-02-6,-0.025866019380744686,0.5460614815973026,547,NS
BRD:BRD-K00073864-001-02-9,-0.025800353636715966,0.45039390892626235,858,NS
BRD:BRD-K71487808-001-02-8,-0.02576825805328816,0.4457140408668482,878,NS
BRD:BRD-K00003506-001-01-9,-0.025756201944049387,0.4459269888479035,878,NS
BRD:BRD-K83649660-003-04-9,-0.025711313475265927,0.4472399791504901,876,NS
BRD:BRD-K90065682-300-02-6,-0.025706517126797713,0.5463456796508861,553,NS
BRD:BRD-K00077480-001-02-9,-0.0256955007560512,0.45223743222523477,858,NS
BRD:BRD-A90547603-001-02-5,-0.02569344432190491,0.5469143640072398,552,NS
BRD:BRD-A49906757-004-09-8,-0.025683384504208297,0.5467069306671718,553,NS
BRD:BRD-A46066006-004-22-6,-0.025625773668973808,0.5487002807906874,550,NS
BRD:BRD-K00004636-001-01-9,-0.02562394836869498,0.44956570484570607,873,NS
BRD:BRD-K66850609-001-07-4,-0.025608955707909036,0.5471438329847342,555,NS
BRD:BRD-K00104124-001-01-9,-0.02560072834830466,0.4541713314942281,857,NS
BRD:BRD-A07600638-060-05-2,-0.025600698410254346,0.5557331743456995,532,NS
BRD:BRD-K13044802-213-20-7,-0.02555174710850892,0.5480397126557464,555,NS
BRD:BRD-K00312224-001-09-5,-0.02552157772071426,0.5521536030117362,545,NS
BRD:BRD-K94485812-001-02-9,-0.02549761514173973,0.5610718929222166,522,NS
BRD:BRD-K94176593-001-09-4,-0.02549516830465335,0.5518338053409554,547,NS
BRD:BRD-K00004658-001-01-9,-0.02547893930995744,0.45213598737748717,873,NS
BRD:BRD-A07870296-001-07-4,-0.025473319032080152,0.5521748210001276,547,NS
BRD:BRD-A91366704-001-01-9,-0.025469179285955105,0.5507831249251002,551,NS
BRD:BRD-K41256143-001-12-7,-0.025465641928732737,0.5552288889171512,539,NS
BRD:BRD-K11411329-001-01-3,-0.025465056776902605,0.5493986489385848,555,NS
BRD:BRD-K00003733-001-01-9,-0.025459089769603233,0.4511931517407028,878,NS
BRD:BRD-K28346421-001-06-8,-0.025458000301090723,0.5819518830952463,470,NS
BRD:BRD-K75911534-001-01-6,-0.025447299597326584,0.553311527222202,545,NS
BRD:BRD-K54529596-001-26-3,-0.025429868639701283,0.5621134003791857,522,NS
BRD:BRD-K39733634-001-02-6,-0.025421475864938342,0.5515298272638408,551,NS
BRD:BRD-K00003185-001-01-9,-0.025406592505697333,0.45212727780766143,878,NS
BRD:BRD-K26813177-001-03-2,-0.02537594870048006,0.5584679197671644,534,NS
BRD:BRD-A06426627-001-03-5,-0.025374923985794155,0.553711813121531,547,NS
BRD:BRD-K59204667-001-03-1,-0.025370892168838966,0.5519601060213646,552,NS
BRD:BRD-K41504985-003-02-9,-0.025370461031759668,0.45328747120619983,876,NS
BRD:BRD-K51199656-003-01-4,-0.025362272643708158,0.5546384703657377,545,NS
BRD:BRD-K25630527-001-03-8,-0.025353096389119555,0.5511561609103531,555,NS
BRD:BRD-A10903566-003-07-7,-0.02532024085079937,0.5600722084907368,532,NS
BRD:BRD-K24443618-001-10-2,-0.025313372022122912,0.5532238122244707,551,NS
BRD:BRD-K00091281-001-01-9,-0.025310875539697145,0.45903623823421474,858,NS
BRD:BRD-K00004639-001-01-9,-0.02528687445094051,0.4555530619064607,873,NS
BRD:BRD-A89594340-003-11-5,-0.025283420991930577,0.5551430196055781,547,NS
BRD:BRD-K35589454-003-01-1,-0.025266052080677014,0.5561419719375513,545,NS
BRD:BRD-K76139886-003-01-3,-0.025244365034774695,0.5855263738125805,469,NS
BRD:BRD-K00003422-003-01-9,-0.025238808637316687,0.4564104772798376,873,NS
BRD:BRD-K92588747-051-02-7,-0.025194590892108435,0.5572598756609655,545,NS
BRD:BRD-K03243820-001-25-3,-0.02516056552169138,0.5599786358398317,539,NS
BRD:BRD-K76811153-003-01-3,-0.02514033438090793,0.5602943085087942,539,NS
BRD:BRD-K66584608-001-03-9,-0.02513552507312141,0.4569679256567816,878,NS
BRD:BRD-K00003513-363-01-9,-0.02508644961669063,0.4578473987194037,878,NS
BRD:BRD-K32318651-001-23-7,-0.02508548449675649,0.5575232283480067,549,NS
BRD:BRD-K87158025-001-01-6,-0.025028638712254192,0.5580570109441557,550,NS
BRD:BRD-K07487750-001-03-3,-0.025012875600089416,0.5568710782806762,554,NS
BRD:BRD-K26011976-001-01-0,-0.02500524927234982,0.5712788517199096,515,NS
BRD:BRD-A32172948-001-07-6,-0.025000040325838635,0.5595868035252,547,NS
BRD:BRD-A12230535-001-06-7,-0.02497275720225613,0.5654708305813779,532,NS
BRD:BRD-A30693873-003-12-8,-0.024961299254678878,0.5587583491255061,551,NS
BRD:BRD-K12539416-001-01-4,-0.024939204308669725,0.5659934365968751,532,NS
BRD:BRD-K81044214-001-06-4,-0.024901561865677463,0.5906303995196447,469,NS
BRD:BRD-K00003396-001-01-9,-0.024884704812237663,0.46147277745515386,878,NS
BRD:BRD-A26387268-050-04-4,-0.02488031104065192,0.560035257422766,551,NS
BRD:BRD-K57569181-001-27-5,-0.024838289189118994,0.5592727168464209,555,NS
BRD:BRD-K56343971-001-10-6,-0.024818775090182512,0.5595815146762728,555,NS
BRD:BRD-K07460388-019-02-9,-0.024811251665190215,0.4633081978545088,876,NS
BRD:BRD-K24227647-364-01-5,-0.024774941733927164,0.5638465907858394,545,NS
BRD:BRD-K33813875-003-01-8,-0.024729810815843738,0.5667183390854914,539,NS
BRD:BRD-K76180386-001-01-6,-0.02472650131582158,0.5621081952288859,552,NS
BRD:BRD-A59709458-001-01-8,-0.024710993785403947,0.5630656418349038,550,NS
BRD:BRD-K21906513-001-04-0,-0.024706255005848513,0.5732956559742296,522,NS
BRD:BRD-K05850076-001-01-5,-0.024705047901619367,0.5638733509215215,548,NS
BRD:BRD-A15931911-001-03-8,-0.024693183055374376,0.5626353371601318,552,NS
BRD:BRD-A22707317-001-10-8,-0.024682650220838494,0.5624468882461988,553,NS
BRD:BRD-K00076909-001-02-9,-0.024662493747465417,0.47062568774254493,858,NS
BRD:BRD-K50836978-001-02-5,-0.024653015645027965,0.5632711585320844,552,NS
BRD:BRD-K50378376-001-01-8,-0.024649839416431993,0.5943912620895412,469,NS
BRD:BRD-K38860038-001-01-2,-0.024579313023727487,0.5669298633343113,545,NS
BRD:BRD-A69275535-001-01-5,-0.024557549565546646,0.5644297617011599,553,NS
BRD:BRD-K55847762-304-01-7,-0.024527397303544616,0.5642021623178903,555,NS
BRD:BRD-K18910433-001-36-6,-0.024519129549408568,0.5762043960045568,522,NS
BRD:BRD-K59317601-001-05-5,-0.02451637675126754,0.5643772843724569,555,NS
BRD:BRD-K30237152-300-02-5,-0.02449176565474461,0.5683122886847982,545,NS
BRD:BRD-A50675490-001-01-0,-0.024487689662576542,0.5719636750202006,535,NS
BRD:BRD-K34608650-001-02-4,-0.024459296774461375,0.56882540007996,545,NS
BRD:BRD-K64052750-001-17-5,-0.024438836932091118,0.5691488438796518,545,NS
BRD:BRD-K82795137-001-26-2,-0.02443614999912731,0.5738563907434756,532,NS
BRD:BRD-K00003378-001-01-9,-0.02443575784872352,0.4708688364756881,873,NS
BRD:BRD-K61443506-239-01-6,-0.024400415271256505,0.5662215499106457,555,NS
BRD:BRD-K53731810-001-05-9,-0.02437753266387827,0.4706570474549206,878,NS
BRD:BRD-K20568871-001-01-1,-0.024376269774970812,0.5980991107940866,470,NS
BRD:BRD-K25650355-065-02-0,-0.024366799778377045,0.5724280526595811,539,NS
BRD:BRD-K68202742-001-16-5,-0.024352336480255376,0.5788029214033995,522,NS
BRD:BRD-K21372554-003-01-7,-0.024337946187649374,0.5707450762958183,545,NS
BRD:BRD-K00003318-300-01-9,-0.024322677366841846,0.4716564111711226,878,NS
BRD:BRD-K99622919-001-23-0,-0.024298750501400575,0.576012941515256,532,NS
BRD:BRD-K24527118-001-02-9,-0.02428539207606369,0.472336347449663,878,NS
BRD:BRD-K13486660-001-01-0,-0.02426837922773304,0.5683249723765316,555,NS
BRD:BRD-K62186992-334-02-8,-0.024266333772441043,0.5740130580798088,539,NS
BRD:BRD-K18779551-003-07-8,-0.02425242563249235,0.5689295114832673,554,NS
BRD:BRD-K39160765-003-02-9,-0.024222120644125343,0.5708161936853064,550,NS
BRD:BRD-K41170226-001-13-8,-0.024196936105425722,0.5701642675249111,553,NS
BRD:BRD-K00091090-001-01-9,-0.024177518301781543,0.4793986886162908,858,NS
BRD:BRD-K62200014-003-10-5,-0.024176413938275392,0.5736587938700508,544,NS
BRD:BRD-A33168282-003-18-0,-0.024174045059096334,0.5733427444286903,545,NS
BRD:BRD-K57754230-001-02-7,-0.02415417261273428,0.5701473604060711,555,NS
BRD:BRD-K13394247-003-01-4,-0.024131129945294885,0.577932608553918,534,NS
BRD:BRD-K69236721-001-02-7,-0.024118242613242705,0.5714193301101419,553,NS
BRD:BRD-K63550407-001-13-5,-0.02410885403332765,0.5826060413802517,522,NS
BRD:BRD-A59337442-051-05-3,-0.02410429885466518,0.5719913741500342,552,NS
BRD:BRD-A44971162-001-02-7,-0.02409929234228812,0.57843458575199,534,NS
BRD:BRD-K00091280-001-01-9,-0.024086610341284915,0.48105303376813024,858,NS
BRD:BRD-K93228461-001-02-9,-0.024068187084469235,0.4763080032043525,878,NS
BRD:BRD-A67482312-001-02-6,-0.024010573738936475,0.574185673451259,550,NS
BRD:BRD-K00071589-001-01-9,-0.02400333978938174,0.4825711120952448,858,NS
BRD:BRD-K19741031-001-01-4,-0.023999591368815094,0.4775660806585818,878,NS
BRD:BRD-K63001556-001-09-6,-0.02398705430028541,0.5812766154432341,531,NS
BRD:BRD-K31731454-237-02-5,-0.02397952829685156,0.5764328749098894,545,NS
BRD:BRD-K00003490-001-01-9,-0.023978311983454823,0.47921631050914487,873,NS
BRD:BRD-K00004590-001-01-9,-0.02396280250606442,0.4782415524531203,878,NS
BRD:BRD-K26556907-001-01-8,-0.0239503906699842,0.6048982181532271,469,NS
BRD:BRD-K47554101-001-01-2,-0.023936903625246853,0.5771110636175033,545,NS
BRD:BRD-K94623186-001-01-5,-0.023898278074206948,0.6056843539799062,469,NS
BRD:BRD-K83029223-001-01-3,-0.02388895926697859,0.5817559899074087,534,NS
BRD:BRD-K01436366-001-22-2,-0.023875711459071258,0.6060249202908593,469,NS
BRD:BRD-K51263939-001-08-6,-0.02387454323665683,0.5763572916432277,550,NS
BRD:BRD-K44009692-001-02-3,-0.023870830878193805,0.5778129355618722,546,NS
BRD:BRD-K40758068-001-08-2,-0.023869221001456793,0.5802983252338113,539,NS
BRD:BRD-K61397605-001-03-4,-0.023828827213187666,0.576740364306255,551,NS
BRD:BRD-K67536197-003-11-4,-0.023794466403162056,0.5772901904721335,551,NS
BRD:BRD-K00003154-001-01-9,-0.02376894736133389,0.4818094773786171,878,NS
BRD:BRD-K12106308-003-01-9,-0.023742156033622897,0.4828043994317384,876,NS
BRD:BRD-K01980392-003-11-6,-0.023739743691435767,0.5767836061266288,555,NS
BRD:BRD-K36395411-003-02-2,-0.02371489480286197,0.5771826623645061,555,NS
BRD:BRD-K48826825-001-01-8,-0.023697806549454675,0.5819698350627497,542,NS
BRD:BRD-K56086081-001-01-7,-0.023687979863330245,0.6084777557603177,470,NS
BRD:BRD-A03359064-001-02-3,-0.02368483142846291,0.5804332936937066,547,NS
BRD:BRD-K00079560-001-02-9,-0.023667844768606415,0.48871365474450695,858,NS
BRD:BRD-K00078209-001-02-9,-0.023650290127958797,0.48903621479277376,858,NS
BRD:BRD-K00091286-001-01-9,-0.023636896165127003,0.489282400898482,858,NS
BRD:BRD-K67079690-001-01-2,-0.023608401760195987,0.6100655307201972,469,NS
BRD:BRD-K00535541-001-05-5,-0.023584655664027305,0.5872819750462789,532,NS
BRD:BRD-K38473998-001-02-0,-0.023580467446638446,0.5848886441154981,539,NS
BRD:BRD-K00090635-001-01-9,-0.023580185556541337,0.49032550115805207,858,NS
BRD:BRD-K18634484-001-02-9,-0.023567302693089542,0.4860348579441081,876,NS
BRD:BRD-A14316475-001-02-3,-0.023558340838993008,0.5814200847481853,550,NS
BRD:BRD-K63750851-001-20-7,-0.02353176676753247,0.5808139220880028,553,NS
BRD:BRD-K82908348-001-01-9,-0.02351580854521888,0.5873191122573762,535,NS
BRD:BRD-K27217864-001-22-3,-0.023468122014283825,0.5835575329421627,548,NS
BRD:BRD-K85883481-001-25-7,-0.023465517783096114,0.5867206728041556,539,NS
BRD:BRD-K17751100-001-02-9,-0.02346315829404191,0.4879644831918543,876,NS
BRD:BRD-K00004677-001-01-9,-0.02344787461809772,0.4889958386400802,873,NS
BRD:BRD-K96159438-001-06-3,-0.023403094477028645,0.5856359211977709,545,NS
BRD:BRD-K26349472-001-01-3,-0.02339173663939638,0.5938742081407979,522,NS
BRD:BRD-K15231341-001-01-5,-0.023340028550318144,0.5845849546444717,551,NS
BRD:BRD-K05638300-001-01-2,-0.023324327604366844,0.5949385084922136,522,NS
BRD:BRD-K79633074-001-01-8,-0.023319769396698466,0.5835454682588039,555,NS
BRD:BRD-A17453586-003-02-3,-0.023266140721923387,0.5844115706155155,555,NS
BRD:BRD-K14560436-001-01-4,-0.02325743000775238,0.5855740439486451,552,NS
BRD:BRD-K40496271-396-01-1,-0.023217181829038286,0.5966319847468455,522,NS
BRD:BRD-K20605374-001-05-4,-0.023189558412787768,0.5856494067974203,555,NS
BRD:BRD-K61871885-001-01-3,-0.023107752624357353,0.4953226031053879,873,NS
BRD:BRD-A60498477-001-01-2,-0.02306843173602214,0.5947972842034127,534,NS
BRD:BRD-K91263825-003-21-4,-0.023065083048082885,0.58867972535683,552,NS
BRD:BRD-K00090626-001-01-9,-0.023047751785816587,0.500176712596812,858,NS
BRD:BRD-K35882976-001-04-7,-0.023024695905122083,0.5951502383560202,535,NS
BRD:BRD-K73838513-003-05-5,-0.02301109664431833,0.5912508932311683,547,NS
BRD:BRD-K01029106-001-01-4,-0.022980175141074845,0.5907304821516024,550,NS
BRD:BRD-A30886737-001-02-9,-0.02297014956322921,0.5908925291477569,550,NS
BRD:BRD-K71756122-001-02-5,-0.02291884982342099,0.4976249013775012,878,NS
BRD:BRD-K43992824-300-01-0,-0.02291884044821486,0.6205434406830608,469,NS
BRD:BRD-K20958582-001-01-4,-0.02291790729720245,0.5927544034930904,547,NS
BRD:BRD-A44500574-001-01-8,-0.02291328020200426,0.5914739158648732,551,NS
BRD:BRD-K00004582-001-01-9,-0.022897308392942885,0.49802921678383083,878,NS
BRD:BRD-K00004684-001-01-9,-0.02288658200163486,0.498230607619199,878,NS
BRD:BRD-K13810148-311-03-2,-0.022870804731958405,0.590814567797315,555,NS
BRD:BRD-A05186015-003-19-8,-0.02284739032946465,0.5928783817342754,550,NS
BRD:BRD-K97375133-001-04-9,-0.022822560515662484,0.499433526762159,878,NS
BRD:BRD-K86410485-046-01-0,-0.02281128792757891,0.5989115075233359,534,NS
BRD:BRD-K48578705-001-16-8,-0.022803765627679683,0.5976605155399526,538,NS
BRD:BRD-K50417881-003-17-4,-0.022759976649139833,0.5953064283567916,547,NS
BRD:BRD-K06240250-001-01-6,-0.022725063854456017,0.5948602626126935,550,NS
BRD:BRD-K17075857-001-17-6,-0.022721841141042868,0.593905164843414,553,NS
BRD:BRD-K10995081-001-27-9,-0.02268161450439705,0.6006489447293232,535,NS
BRD:BRD-M00184283-001-01-1,-0.02267680570088018,0.5021778908937548,878,NS
BRD:BRD-K75855670-001-14-2,-0.022658346879583974,0.5959424523946385,550,NS
BRD:BRD-K63123526-001-01-2,-0.022652709918352637,0.5970426136995611,547,NS
BRD:BRD-K12120659-305-02-2,-0.022651788308830946,0.5977319546241329,545,NS
BRD:BRD-K12639498-001-01-3,-0.02261815426767196,0.6247661203662996,470,NS
BRD:BRD-A57133233-003-11-0,-0.02261370383443002,0.5976745228624766,547,NS
BRD:BRD-K29220403-001-10-8,-0.022598949754581706,0.6030022646566606,532,NS
BRD:BRD-K70507123-001-09-7,-0.022586451435826275,0.5961066048062699,553,NS
BRD:BRD-K94072573-001-09-9,-0.02257127676748046,0.602422226085709,535,NS
BRD:BRD-K68904758-001-03-5,-0.022553581675000423,0.5986491112836312,547,NS
BRD:BRD-K76204040-001-03-8,-0.02254714038752995,0.6028104446368308,535,NS
BRD:BRD-K00010388-001-01-9,-0.022537894501048122,0.5048007922535689,878,NS
BRD:BRD-K00005239-001-01-9,-0.02251855153754885,0.5051665942170517,878,NS
BRD:BRD-K65285700-001-02-3,-0.022508296237548187,0.6003912443315326,544,NS
BRD:BRD-A57886255-001-01-1,-0.022489715217691178,0.5986817416339529,550,NS
